bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","AM/FM Radio,DVD Player","Kitchen Sink,Refrigerator,Microwave",21ft,"Mesa, AZ",The Perfect Size Lite Weight Camper - 2...,"$1,500",$89,$490,"Year - 2016,Manufacturer - Keystone,Make - Hideout 175 LHS,Class - Travel Trailer,Sleeps - 6,Length - 21.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet",Strict,"68.8 miles from Phoenix, AZ",AM/FM Radio,"Microwave,Range (Stove),Refrigerator,Kitchen Sink",18ft,"Payson, AZ",Lightweight Camper also available with K...,"$2,000",$110,$725,"Year - 2017,Manufacturer - Coachman,Make - Clipper,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 40.0 gal,Length - 18.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",29ft,"Mesa, AZ",Immaculate 2016 Jayco Jayflight 264BHW L...,"$1,900",$110,$560,"Year - 2016,Manufacturer - Jayco,Make - Jayflight,Class - Travel Trailer,Sleeps - 10,Fresh water tank - 48.0 gal,Length - 29.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Bathroom Sink,Toilet",Standard,"18.0 miles from Phoenix, AZ","DVD Player,AM/FM Radio,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",28.0ft,"Mesa, AZ",2016 ford Minnie Winnie,"$4,000",$145,$914,"Year - 2016,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 27Q,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 55.0 gal,Length - 28.0 ft,Height - 11.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"29.7 miles from Phoenix, AZ","CD Player,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",22ft,"Mesa, AZ",Exceptionally Clean and Ultra-Lite Weigh...,"$1,500",$75,$390,"Year - 2008,Manufacturer - Pioneer,Make - 18CK,Class - Travel Trailer,Sleeps - 7,Length - 22.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Bathroom Sink,Toilet,Shower",Standard,"23.8 miles from Phoenix, AZ","CD Player,AM/FM Radio,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",31ft,"Buckeye, AZ",2012 Forest lake Seyveor,"$1,450",$90,$480,"Year - 2012,Manufacturer - Forest lake,Make - Seyveor,Class - Travel Trailer,Sleeps - 6,Fresh water tank - 60.0 gal,Length - 31.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2012
Shower,Standard,"24.8 miles from Phoenix, AZ",,"Refrigerator,Kitchen Sink",10ft,"Gilbert, AZ",Jayco Pop Up trailer,,$80,,"Year - 2007,Class - Folding Trailer,Sleeps - 6,Fresh water tank - 23.0 gal,Length - 10.0 ft",6,Hot & Cold Water Supply,Folding Trailer,2007
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","iPod Docking Station,TV,AM/FM Radio,DVD Player,CD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",33.0ft,"Mesa, AZ",2017 Jayco Jayflight SLX 284BHSW bunkho...,"$2,200",$110,$599,"Year - 2017,Manufacturer - Jayco,Make - Jay Flight SLX,Model - 284BHSW,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 38.0 gal,Length - 33.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",33.0ft,"Mesa, AZ",For Rent 2018 Avenger 29 foot Bunkhouse ...,"$2,000",$90,$630,"Year - 2018,Manufacturer - Prime Time RV,Make - Avenger,Model - 28DBS,Class - Travel Trailer,Sleeps - 9,Slides - 1,Length - 33.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"14.3 miles from Phoenix, AZ","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",23.0ft,"Glendale, AZ",2012 FORD Adventurer 23DS w/ Slide-Out (...,"$1,999",$139,$599,"Year - 2012,Manufacturer - Adventurer LP (ALP),Make - Ford,Model - Adventurer,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Fresh water tank - 80.0 gal,Length - 23.0 ft,Height - 12.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Mesa, AZ",2018 Keystone RV Passport 3220bh,"$2,780",$109,$687,"Year - 2018,Manufacturer - Keystone RV,Make - Passport,Model - 3220bh,Class - Travel Trailer,Sleeps - 12,Length - 32.0 ft",12,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",30.0ft,"Mesa, AZ",2019 Freelander 27 foot motorhome sleeps...,"$4,000",$175,"$1,225","Year - 2019,Manufacturer - Coachmen RV,Make - Freelander,Model - 27QB Chevy 4500,Class - Class C Motor Home,Sleeps - 7,Number of Bunk Beds - 1,Length - 30.0 ft,Height - 10.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"81.5 miles from Phoenix, AZ","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",23ft,"Prescott, AZ",QUALITY 2017 LANCE TRAILER 2285,"$2,700",$100,$650,"Year - 2017,Manufacturer - lance,Make - 2285,Class - Travel Trailer,Sleeps - 4,Length - 23.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Mesa, AZ",Rental!! 2017 Viking 17FQ lightweight tr...,"$1,500",$70,$490,"Year - 2018,Manufacturer - Keystone RV,Make - Hideout,Model - 192LHS,Class - Travel Trailer,Sleeps - 4,Length - 23.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",30.0ft,"Mesa, AZ",2015 Keystone 30 foot trailer sleeps 10...,"$2,168",$85,$595,"Year - 2015,Manufacturer - Keystone RV,Make - Summerland,Model - 2880bh,Class - Travel Trailer,Sleeps - 10,Length - 30.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",21.0ft,"Mesa, AZ",For Rent 2019 Small 17 foot lightweight ...,"$1,800",$75,$525,"Year - 2019,Manufacturer - Keystone RV,Make - Hideout Single Axle,Model - 175LHS,Class - Travel Trailer,Sleeps - 5,Number of Bunk Beds - 2,Length - 21.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Travel Trailer,2019
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,iPod Docking Station,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",29.0ft,"Mesa, AZ",For Rent 2019 travel trailer 26 foot w/ ...,"$2,000",$85,$595,"Year - 2019,Manufacturer - Starcraft,Make - Autumn Ridge Outfitter,Model - 26BH,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Length - 29.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Bathroom Sink,Toilet,Shower",Strict,"92.3 miles from Phoenix, AZ","DVD Player,AM/FM Radio,CD Player,TV","Range (Stove),Microwave,Kitchen Sink,Refrigerator",28.0ft,"Tucson, AZ",2018 Shockwave Forest River,"$3,672",$125,$907,"Year - 2018,Manufacturer - Forest River RV,Make - Shockwave,Model - 22FS,Class - Toy Hauler,Sleeps - 6,Total Number of Beds - 4,Fresh water tank - 50.0 gal,Length - 28.0 ft,Height - 12.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Toy Hauler,2018
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",28.0ft,"Mesa, AZ",2019 Jayco 28 foot bunkhouse sleeps 10 4...,"$2,000",$85,$595,"Year - 2019,Manufacturer - Jayco,Make - Jay Flight,Model - 264bh,Class - Travel Trailer,Sleeps - 10,Length - 28.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Toilet,Bathroom Sink,Shower",Standard,"96.5 miles from Phoenix, AZ","DVD Player,AM/FM Radio,CD Player","Range (Stove),Microwave,Kitchen Sink,Refrigerator",26.0ft,"Tucson, AZ",2018 Jayco Jay Flight 224BHW Rocky Mount...,"$2,907",$100,$650,"Year - 2018,Manufacturer - Jayco,Make - Jay Flight SLX 8,Model - 224BH,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 80.0 gal,Length - 26.0 ft,Height - 11.0 ft",7,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"82.1 miles from Phoenix, AZ","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Prescott, AZ","""Flair""","$6,995",$299,"$1,795","Year - 2017,Manufacturer - Fleetwood RV,Make - Flair LXE,Model - 31B,Class - Class A Motor Home,Sleeps - 9,Total Number of Beds - 3,Slides - 2,Fresh water tank - 60.0 gal,Length - 32.0 ft,Height - 12.0 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
,Standard,"29.8 miles from Phoenix, AZ",,,27.0ft,"Mesa, AZ",2017 starcraft starcraft 27bhs,"$2,295",$90,$630,"Year - 2017,Manufacturer - starcraft,Make - starcraft,Model - 27bhs,Class - Travel Trailer,Sleeps - 10,Length - 27.0 ft",10,,Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"80.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator",40.0ft,"Prescott Valley, AZ",2018 Keystone RV Cougar 368MBI,$600,$40,$280,"Year - 2018,Manufacturer - Keystone RV,Make - Cougar,Model - 368MBI,Class - Fifth Wheel,Sleeps - 9,Total Number of Beds - 4,Slides - 4,Fresh water tank - 40.0 gal,Length - 40.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Standard,"85.1 miles from Phoenix, AZ","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.0ft,"Prescott Valley, AZ",2016 Keystone Hideout,"$3,545",$139,$876,"Year - 2016,Manufacturer - Keystone RV,Make - Hideout,Model - 295BHS,Class - Fifth Wheel,Sleeps - 10,Slides - 1,Length - 34.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2016
"Shower,Bathroom Sink,Toilet",Standard,"72.4 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",44.0ft,"Camp Verde, AZ",Farmhouse Luxury 2019 Toyhauler Fuzion 4...,"$4,000",$225,"$1,400","Year - 2019,Manufacturer - Keystone RV,Make - Fuzion,Model - 429,Class - Fifth Wheel,Sleeps - 4,Total Number of Beds - 6,Number of Bunk Beds - 1,Slides - 3,Fresh water tank - 106.0 gal,Length - 44.0 ft,Height - 159.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2019
"Shower,Bathroom Sink,Toilet",Standard,"14.3 miles from Phoenix, AZ","CD Player,AM/FM Radio","Range (Stove),Microwave,Slide Out,Refrigerator,Kitchen Sink",23.0ft,"Glendale, AZ",2012 FORD Adventurer 23DS w/ Slide-Out (...,"$1,999",$139,$599,"Year - 2012,Manufacturer - Adventurer,Make - Adventurer,Model - RB23 SL,Class - Class C Motor Home,Sleeps - 3,Total Number of Beds - 3,Slides - 1,Fresh water tank - 80.0 gal,Length - 23.0 ft,Height - 12.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"62.1 miles from Phoenix, AZ","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",41ft,"Mayer, AZ",2018 keystone cougar,"$3,927",$154,$970,"Year - 2018,Manufacturer - keystone,Make - cougar,Class - Fifth Wheel,Sleeps - 8,Length - 41.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Standard,"98.1 miles from Phoenix, AZ","TV,DVD Player,AM/FM Radio,iPod Docking Station,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Tucson, AZ",2015 Thor Motor Coach Chateau,"$4,840",$192,"$1,210","Year - 2015,Manufacturer - Thor Motor Coach,Make - Chateau,Model - 31L,Class - Class C Motor Home,Sleeps - 6,Slides - 2,Length - 32.0 ft,Height - 11.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"89.4 miles from Phoenix, AZ","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",18.0ft,"Tucson, AZ",2009 Jayco Ultra Light,"$2,550",$97,$630,"Year - 2009,Manufacturer - jayco,Make - jayco,Model - ultra light,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 30.0 gal,Length - 18.0 ft,Height - 11.5 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2009
"Shower,Bathroom Sink,Toilet",Standard,"92.6 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",29.9ft,"Tucson, AZ",2018 Grand Design Imagine 2500RL,"$2,300",$95,$595,"Year - 2018,Manufacturer - Grand Design,Make - Imagine,Model - 2500RL,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 2,Slides - 1,Fresh water tank - 52.0 gal,Length - 29.9 ft,Height - 11.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",19.0ft,"Mesa, AZ",2016 Jayco 20 foot lightweight trailer o...,"$1,785",$70,$490,"Year - 2016,Manufacturer - Jayco,Make - Jay Flight,Model - 195rb,Class - Travel Trailer,Sleeps - 4,Length - 19.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"29.7 miles from Phoenix, AZ",AM/FM Radio,"Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",30ft,"Mesa, AZ",Ultra Lite weight with room to spare - T...,"$2,000",$100,$525,"Year - 2009,Manufacturer - Kodiak by Dutchmen,Make - 30BH-SL,Class - Travel Trailer,Sleeps - 7,Fresh water tank - 50.0 gal,Length - 30.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2009
"Shower,Toilet,Bathroom Sink",Standard,"29.7 miles from Phoenix, AZ","CD Player,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24ft,"Mesa, AZ",Light weight and ready to roll - 1/2 ton...,"$2,000",$85,$525,"Year - 2006,Manufacturer - Pioneer,Make - 210CKS,Class - Travel Trailer,Sleeps - 7,Length - 24.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2006
"Shower,Toilet,Bathroom Sink",Standard,"14.7 miles from Phoenix, AZ","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",30ft,"Avondale, AZ",30 Yellowstone,,$165,"$1,100","Year - 2007,Manufacturer - Gulf Stream,Make - Yellowstone 6280,Class - Class C Motor Home,Sleeps - 8,Fresh water tank - 40.0 gal,Length - 30.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2007
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",28.0ft,"Mesa, AZ",For rent 2018 trail runner 26 foot bunkh...,"$1,800",$85,$595,"Year - 2018,Manufacturer - Prime Time RV,Make - Avenger,Model - 26BH,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Length - 28.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave",29.0ft,"Mesa, AZ",2017 Jayco 28' Bunkhouse trailer sleeps ...,"$2,933",$115,$595,"Year - 2017,Manufacturer - Jayco,Make - Jay Flight,Model - 26BH,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Length - 29.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"2.5 miles from Phoenix, AZ","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",26.0ft,"Phoenix, AZ",2013 jamboree big slide out new unit,"$3,000",$135,$900,"Year - 2013,Manufacturer - Fleetwood RV,Make - Jamboree Searcher,Model - 25K,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 55.0 gal,Length - 26.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2013
"Shower,Toilet,Bathroom Sink",Strict,"93.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Slide Out",39.0ft,"Tucson, AZ",2017 Forest river BHS 270,,$100,$630,"Year - 2017,Manufacturer - Dynamax,Make - FORCE,Model - 37BH,Class - Class C Motor Home,Sleeps - 8,Number of Bunk Beds - 3,Slides - 2,Length - 39.0 ft,Height - 13.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"99.7 miles from Phoenix, AZ","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Slide Out,Range (Stove)",32.0ft,"Tucson, AZ",2018 Fleetwood Jamboree by Linger Longer...,"$4,850",$189,"$1,190","Year - 2018,Manufacturer - Fleetwood RV,Make - Jamboree,Model - 31U,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 49.0 gal,Length - 32.0 ft,Height - 12.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Bathroom Sink,Toilet",Standard,"81.4 miles from Phoenix, AZ",CD Player,"Microwave,Range (Stove),Refrigerator,Kitchen Sink",29ft,"Prescott Valley, AZ",Coleman lantern edition,"$4,000",$150,"$1,000","Year - 2016,Manufacturer - Coleman,Make - M274bhs,Class - Travel Trailer,Sleeps - 7,Length - 29.0 ft",7,Roof Air Conditioning,Travel Trailer,2016
"Shower,Toilet",Standard,"93.5 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",20.0ft,"Tucson, AZ",Tiny B & B on Wheels- Roadtrek Popular 2...,"$3,200",$145,$900,"Year - 2005,Manufacturer - Roadtrek,Make - Roadtrek,Model - 190-Popular,Class - Class B Camping Van,Sleeps - 3,Total Number of Beds - 2,Fresh water tank - 25.0 gal,Length - 20.0 ft,Height - 6.0 ft",3,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2005
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",30.0ft,"Mesa, AZ",2013 majestic motorhome,"$2,250",$125,$875,"Year - 2013,Manufacturer - Coachmen RV,Make - Freelander,Model - 28QB Ford 450,Class - Class C Motor Home,Sleeps - 6,Length - 30.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2013
"Shower,Bathroom Sink,Toilet",Standard,"18.0 miles from Phoenix, AZ","CD Player,iPod Docking Station,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",29.0ft,"Mesa, AZ",2016 starcraft travel trailer sleeps 9 1...,"$1,600",$95,$500,"Year - 2016,Manufacturer - Starcraft,Make - AR-ONE MAXX,Model - 26BH,Class - Travel Trailer,Sleeps - 8,Length - 29.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"93.7 miles from Phoenix, AZ","DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35ft,"Tucson, AZ",Stacey and Joe’s toybox Playland adventu...,"$3,825",$300,$945,"Year - 2020,Manufacturer - Attitude,Make - 2814gs,Class - Toy Hauler,Sleeps - 6,Fresh water tank - 150.0 gal,Length - 35.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2020
"Bathroom Sink,Shower,Toilet",Standard,"81.2 miles from Phoenix, AZ",TV,"Slide Out,Kitchen Sink,Range (Stove),Microwave,Refrigerator",34ft,"Camp Verde, AZ",The Oasis,"$2,800",$110,$745,"Year - 2015,Manufacturer - Shasta,Make - Oasis 31ok,Class - Travel Trailer,Sleeps - 8,Fresh water tank - 42.0 gal,Length - 34.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",28.0ft,"Mesa, AZ",2018 Forest River RV Puma 25tfc,"$2,295",$90,$630,"Year - 2018,Manufacturer - Forest River RV,Make - Puma,Model - 25tfc,Class - Toy Hauler,Sleeps - 10,Length - 28.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2018
"Toilet,Shower,Bathroom Sink",Standard,"2.5 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Phoenix, AZ","2013 ford leprechaun with 2 big slides ,...","$4,000",$150,"$1,050","Year - 2013,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 319DS Ford 450,Class - Class C Motor Home,Sleeps - 8,Slides - 2,Length - 32.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2013
"Shower,Toilet",Standard,"98.9 miles from Phoenix, AZ",,"Refrigerator,Kitchen Sink,Range (Stove),Microwave",21.0ft,"Sedona, AZ",2015 Airstream RV Sport 16RB,"$3,035",$119,$750,"Year - 2015,Manufacturer - Airstream RV,Make - Sport,Model - 16RB,Class - Travel Trailer,Sleeps - 4,Length - 21.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",30.0ft,"Mesa, AZ",2016 26 foot Wildwood super slideout,,$85,$595,"Year - 2016,Manufacturer - Forest River RV,Make - Wildwood X-Lite,Model - 252RLXL,Class - Travel Trailer,Sleeps - 4,Slides - 1,Length - 30.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Toilet,Shower",Standard,"29.8 miles from Phoenix, AZ","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",15.0ft,"Mesa, AZ",2018 Sportsmen 15 foot trailer for rent ...,"$1,500",$65,$455,"Year - 2018,Manufacturer - KZ,Make - Sportsmen Classic,Model - 130RB,Class - Travel Trailer,Sleeps - 3,Length - 15.0 ft,Height - 8.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Toilet,Shower,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV","Range (Stove),Refrigerator,Kitchen Sink,Microwave",29.0ft,"Mesa, AZ",NEW 2019 Jayco 26 foot bunkhouse Rental ...,"$2,000",$90,$630,"Year - 2019,Manufacturer - Jayco,Make - Jay Flight,Model - 26BH,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 2,Length - 29.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"29.8 miles from Phoenix, AZ","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Slide Out,Microwave",27.0ft,"Mesa, AZ",Rental 2015 Coachmen 28 foot motorhome w...,"$3,500",$150,"$1,050","Year - 2015,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 260DS Chevy 4500,Class - Class C Motor Home,Sleeps - 7,Slides - 2,Length - 27.0 ft,Height - 11.0 ft",7,"Hot & Cold Water Supply,In Dash Air Conditioning,Roof Air Conditioning",Class C Motor Home,2015
