bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Strict,"97.6 miles from San Antonio, TX","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",38.0ft,"Hutto, TX",Open Range,"$1,750",$200,"$1,300","Year - 2020,Manufacturer - Highland Ridge RV,Make - Open Range Roamer,Model - RT328BHS,Class - Travel Trailer,Sleeps - 10,Length - 38.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"97.6 miles from San Antonio, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",36.0ft,"Hutto, TX",Lacrosse 2,"$4,463",$175,"$1,103","Year - 2015,Manufacturer - Prime Time RV,Make - LaCrosse,Model - 327RES,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 1,Slides - 3,Fresh water tank - 45.0 gal,Length - 36.0 ft,Height - 137.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"97.6 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",24.0ft,"Hutto, TX",Gulf Breeze,,$165,,"Year - 2016,Manufacturer - Gulf Stream RV,Make - Gulf Breeze Ultra Lite,Model - 22 TRB,Class - Travel Trailer,Sleeps - 4,Length - 24.0 ft,Height - 10.0 ft",4,Hot & Cold Water Supply,Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"97.6 miles from San Antonio, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",37.0ft,"Hutto, TX",Open Range 2,"$5,100",$200,"$1,260","Year - 2019,Manufacturer - Highland Ridge RV,Make - Open Range,Model - OT328BHS,Class - Travel Trailer,Sleeps - 6,Number of Bunk Beds - 2,Slides - 4,Length - 37.0 ft,Height - 140.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Strict,"97.6 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31.0ft,"Hutto, TX",Freelander,"$3,000",$175,"$1,175","Year - 2006,Manufacturer - Coachmen RV,Make - Freelander,Model - 31FK,Class - Class C Motor Home,Sleeps - 8,Length - 31.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2006
"Shower,Bathroom Sink,Toilet",Strict,"97.6 miles from San Antonio, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",35.0ft,"Hutto, TX",Rockwood 2,"$1,450",$155,$985,"Year - 2016,Manufacturer - Forest River RV,Make - Rockwood Signature Ultra Lite,Model - 8327SS,Class - Travel Trailer,Sleeps - 8,Slides - 4,Length - 35.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Strict,"97.6 miles from San Antonio, TX","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",33.0ft,"Hutto, TX",Forest River Georgetown,"$8,500",$295,"$1,965","Year - 2013,Manufacturer - Forest River RV,Make - Georgetown,Model - 329DSF,Class - Class A Motor Home,Sleeps - 5,Slides - 2,Fresh water tank - 55.0 gal,Length - 33.0 ft,Height - 12.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2013
,Strict,"97.6 miles from San Antonio, TX",,,30.0ft,"Hutto, TX",Minnie Winnie,"$1,500",$150,"$1,000","Year - 2018,Manufacturer - Winnebago Industries Towables,Make - Minnie Plus,Model - 27RBDS,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 45.0 gal,Length - 30.0 ft,Height - 10.0 ft",5,,Travel Trailer,2018
"Shower,Toilet",Standard,"97.6 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Hutto, TX",Sprinter 3,,$155,,"Year - 2018,Manufacturer - Keystone RV,Make - Sprinter Campfire Edition,Model - 29FK,Class - Travel Trailer,Sleeps - 6,Slides - 2,Length - 32.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Strict,"97.6 miles from San Antonio, TX","TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",37.0ft,"Hutto, TX",Jayco 2,"$1,550",$160,"$1,020","Year - 2017,Manufacturer - Jayco,Make - Jay Flight,Model - 33RBTS,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 3,Slides - 3,Length - 37.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"97.6 miles from San Antonio, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",37.0ft,"Hutto, TX",Lacrosse 1,"$4,463",$175,"$1,103","Year - 2016,Manufacturer - Prime Time RV,Make - LaCrosse,Model - 330RST,Class - Travel Trailer,Sleeps - 4,Slides - 3,Length - 37.0 ft,Height - 11.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"97.6 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",34.0ft,"Hutto, TX",Shasta Revere 2,,$150,,"Year - 2018,Manufacturer - Shasta RVs,Make - Revere,Model - 28BH,Class - Travel Trailer,Sleeps - 9,Number of Bunk Beds - 2,Slides - 1,Length - 34.0 ft,Height - 11.0 ft",9,Hot & Cold Water Supply,Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"97.6 miles from San Antonio, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",36.0ft,"Hutto, TX",Freedom Express,"$4,463",$175,"$1,103","Year - 2017,Manufacturer - Coachmen RV,Make - Freedom Express,Model - 320BHDS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Number of Bunk Beds - 3,Slides - 3,Fresh water tank - 45.0 gal,Length - 36.0 ft,Height - 134.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Strict,"97.6 miles from San Antonio, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",40.0ft,"Hutto, TX",2006 Thor Motor Coach Airstream Skydeck,"$10,000",$685,"$4,316","Year - 2006,Manufacturer - Thor Motor Coach,Make - Airstream,Model - Skydeck,Class - Class A Motor Home,Sleeps - 9,Length - 40.0 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2006
"Shower,Toilet,Bathroom Sink",Standard,"10.3 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",32ft,"San Antonio, TX",2003 Gulf Stream Kingsport ,"$3,188",$125,$788,"Year - 2003,Manufacturer - Gulf Stream,Make - Kingsport ,Class - Travel Trailer,Sleeps - 10,Length - 32.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2003
"Shower,Toilet,Bathroom Sink",Flexible,"12.0 miles from San Antonio, TX","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.0ft,"San Antonio, TX",2003 National RV Dolphin 6320 LX,"$6,350",$249,"$1,569","Year - 2003,Manufacturer - National RV,Make - Dolphin,Model - 6320 LX,Class - Class A Motor Home,Sleeps - 6,Length - 34.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2003
"Shower,Bathroom Sink,Toilet",Standard,"16.1 miles from San Antonio, TX","CD Player,iPod Docking Station,DVD Player,AM/FM Radio,TV","Microwave,Range (Stove),Refrigerator,Kitchen Sink",34.0ft,"Schertz, TX",Class A Vacation Delivered to Your Desti...,"$3,300",$165,$990,"Year - 2004,Manufacturer - Fleetwood RV,Make - Bounder,Model - 34G,Class - Class A Motor Home,Sleeps - 6,Length - 34.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2004
"Shower,Bathroom Sink,Toilet",Standard,"51.5 miles from San Antonio, TX","CD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",44ft,"Pearsall, TX",44’ Toy Hauler,"$2,500",$250,"$1,000","Year - 2000,Class - Toy Hauler,Sleeps - 4,Length - 44.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2000
"Shower,Bathroom Sink,Toilet",Standard,"92.7 miles from San Antonio, TX","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",34.0ft,"Georgetown, TX",Super C (roomy)TONS of upgrades & Satell...,"$6,350",$249,"$1,569","Year - 2004,Manufacturer - Gulf Stream RV,Make - Conquest Class C,Model - W6330S,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 5,Slides - 2,Fresh water tank - 40.0 gal,Length - 34.0 ft,Height - 13.5 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2004
"Toilet,Shower,Bathroom Sink",Standard,"65.5 miles from San Antonio, TX","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",40ft,"Austin, TX",!! C-YA Is The Ultimate Vacation Machine...,"$4,000",$295,"$1,750","Year - 1998,Class - Class A Motor Home,Sleeps - 4,Fresh water tank - 100.0 gal,Length - 40.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,1998
"Shower,Bathroom Sink,Toilet",Strict,"87.5 miles from San Antonio, TX","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",36.0ft,"Round Rock, TX",Any way the wind blows. Fleetwood Southw...,"$3,240",$125,$945,"Year - 2000,Manufacturer - Fleetwood RV,Make - Southwind,Model - 36S,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 2,Fresh water tank - 70.0 gal,Length - 36.0 ft,Height - 12.5 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2000
"Shower,Toilet,Bathroom Sink",Strict,"83.0 miles from San Antonio, TX","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",37ft,"Beeville, TX",2019 Crossroads Longhorn bunkhouse BTX32...,"$4,055",$159,"$1,002","Year - 2019,Manufacturer - Crossroads,Make - Longhorn,Model - bh,Class - Travel Trailer,Sleeps - 10,Length - 37.0 ft",10,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Strict,"69.5 miles from San Antonio, TX","TV,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Pettus, TX",Thor Coach Freedom Elite - BTx298,"$5,850",$195,"$1,365","Year - 2018,Manufacturer - Thor Motor Coach,Make - Freedom Elite,Model - BTx298,Class - Class C Motor Home,Sleeps - 5,Length - 24.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"97.6 miles from San Antonio, TX","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",37.0ft,"Hutto, TX",Cougar 1,"$2,200",$220,"$1,440","Year - 2015,Manufacturer - Keystone RV,Make - Cougar,Model - 338PAT,Class - Fifth Wheel,Sleeps - 5,Slides - 3,Length - 37.0 ft,Height - 13.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2015
"Shower,Bathroom Sink,Toilet",Strict,"97.6 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.0ft,"Hutto, TX",Hill Country 2,"$1,350",$145,$915,"Year - 2013,Manufacturer - CrossRoads RV,Make - Hill Country,Model - HCF28BH,Class - Fifth Wheel,Sleeps - 9,Slides - 2,Length - 32.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2013
,Strict,"97.6 miles from San Antonio, TX",,,30.0ft,"Hutto, TX",Jayco Octane 2,"$1,250",$135,$895,"Year - 2016,Manufacturer - Jayco,Make - Octane,Model - T26Y,Class - Toy Hauler,Sleeps - 8,Length - 30.0 ft,Height - 12.0 ft",8,,Toy Hauler,2016
"Shower,Bathroom Sink,Toilet",Strict,"97.6 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio","Range (Stove),Microwave,Slide Out,Refrigerator,Kitchen Sink",37.0ft,"Hutto, TX",Raptor 2 Toy Hauler,"$2,250",$225,"$1,525","Year - 2013,Manufacturer - Keystone RV,Make - Raptor,Model - 332TS,Class - Fifth Wheel,Sleeps - 9,Slides - 3,Length - 37.0 ft,Height - 13.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2013
"Shower,Bathroom Sink,Toilet",Standard,"97.6 miles from San Antonio, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",32.0ft,"Hutto, TX",MXT 266,"$2,780",$109,$687,"Year - 2011,Manufacturer - KZ,Make - MXT,Model - MXT266,Class - Toy Hauler,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 45.0 gal,Length - 32.0 ft,Height - 126.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2011
,Strict,"97.6 miles from San Antonio, TX",,,34.0ft,"Hutto, TX",Forest River Rockwood 1,"$1,350",$135,$895,"Year - 2012,Manufacturer - Forest River RV,Make - Rockwood Signature Ultra Lite,Model - 8311SS,Class - Travel Trailer,Sleeps - 9,Slides - 2,Length - 34.0 ft,Height - 10.0 ft",9,,Travel Trailer,2012
"Shower,Toilet,Bathroom Sink",Standard,"18.1 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",24.0ft,"Helotes, TX","Your ""Chateau"" away from home! - Thor Ch...","$4,900",$195,"$1,295","Year - 2017,Manufacturer - Thor Motor Coach,Make - Chateau Sprinter,Model - 24HL,Class - Class C Motor Home,Sleeps - 5,Slides - 2,Length - 24.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"18.5 miles from San Antonio, TX","TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",40.0ft,"San Antonio, TX",ALL INCLUSIVE 2 BEDROOM Unit DELIVERED T...,"$3,500",$175,"$1,100","Year - 2020,Manufacturer - Jayco,Make - Jay Flight,Model - 38BHDS,Class - Travel Trailer,Sleeps - 8,Length - 40.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Bathroom Sink,Toilet,Shower",Standard,"15.9 miles from San Antonio, TX","DVD Player,AM/FM Radio,TV,CD Player","Slide Out,Range (Stove),Microwave,Refrigerator,Kitchen Sink",24.0ft,"San Antonio, TX",Mercedes Benz Sprinter (Low Miles) San A...,,$259,,"Year - 2016,Manufacturer - Forest River RV,Make - Forester MBS,Model - 2401S,Class - Class C Motor Home,Sleeps - 6,Slides - 1,Length - 24.0 ft,Height - 11.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Class C Motor Home,2016
"Bathroom Sink,Toilet,Shower",Standard,"14.8 miles from San Antonio, TX","AM/FM Radio,CD Player","Range (Stove),Microwave,Kitchen Sink,Refrigerator,Slide Out",22.0ft,"San Antonio, TX",Memory Maker Mobile,"$2,780",$109,$630,"Year - 2017,Manufacturer - Starcraft,Make - Launch,Model - 19BHS,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 10.0 gal,Length - 22.0 ft,Height - 118.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"88.6 miles from Spokane, WA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"Clarkston, WA",2017 Winnebago 22R,"$3,500",$175,$950,"Year - 2017,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Class C Motor Home,Sleeps - 6,Fresh water tank - 151.0 gal,Length - 23.0 ft,Height - 11.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"22.6 miles from Spokane, WA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35ft,"Post Falls, ID",2015 Thor Hurricane 34e,"$6,000",$200,"$1,400","Year - 2015,Manufacturer - Thor,Make - Hurricane 34e,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 50.0 gal,Length - 35.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"11.3 miles from Spokane, WA","TV,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35ft,"Spokane Valley, WA",2018 Springdale SM3030BH 35FT,"$2,907",$114,$718,"Year - 2018,Manufacturer - Springdale,Make - SM3030BH,Class - Travel Trailer,Sleeps - 4,Length - 35.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"7.4 miles from Spokane, WA",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29ft,"Airway Heights, WA",2017 Shasta Oasis 25RS,"$2,250",$115,$685,"Year - 2017,Manufacturer - Shasta,Make - Oasis,Class - Travel Trailer,Sleeps - 10,Fresh water tank - 42.0 gal,Length - 29.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"19.9 miles from Spokane, WA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31.5ft,"Newman Lake, WA",2018 Forest River RV Forrester Forest ri...,,$200,"$1,200","Year - 2017,Manufacturer - Forest River RV,Make - Forrester,Model - Forest river,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 44.0 gal,Length - 31.5 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet",Standard,"8.9 miles from Spokane, WA","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",14.0ft,"Spokane Valley, WA",2008 Fun Finder X,"$1,800",$75,$475,"Year - 2008,Manufacturer - Cruiser,Make - Fun Finder X,Model - X-160,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 30.0 gal,Length - 14.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Standard,"9.3 miles from Spokane, WA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",28.0ft,"Spokane Valley, WA",2017 Thor Quantum Class-C,"$7,600",$240,"$1,600","Year - 2017,Manufacturer - Thor Motor Coach,Make - Quantum,Model - RS26,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 1,Slides - 1,Length - 28.0 ft,Height - 11.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"10.9 miles from Spokane, WA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Colbert, WA",Alice - 2019 Forest River RV Forester 22...,"$7,050",$235,"$1,645","Year - 2019,Manufacturer - Forest River RV,Make - Forester,Model - 2291S Ford,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 44.0 gal,Length - 24.0 ft,Height - 135.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"8.1 miles from Spokane, WA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27.0ft,"Spokane Valley, WA",2015 Forest River FR325DS...'ODIN',"$5,395",$259,"$1,595","Year - 2015,Manufacturer - Forest River,Make - 25DS,Model - FR3,Class - Class A Motor Home,Sleeps - 5,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 57.0 gal,Length - 27.0 ft,Height - 12.5 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2015
"Shower,Bathroom Sink,Toilet",Flexible,"0.0 miles from Spokane, WA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",31.0ft,"Spokane, WA",The relaxing place,,$200,"$1,200","Year - 2015,Manufacturer - Forest River RV,Make - FR3,Model - 30DS,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 2,Fresh water tank - 57.0 gal,Length - 31.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2015
"Shower,Toilet,Bathroom Sink",Strict,"3.1 miles from Spokane, WA","AM/FM Radio,CD Player,iPod Docking Station,TV,DVD Player","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",26ft,"Spokane, WA",The Perfect RV for your Family Vacation!...,"$1,800",$90,$600,"Year - 2011,Manufacturer - outdoors,Make - creekside m-26bks,Class - Travel Trailer,Sleeps - 7,Fresh water tank - 40.0 gal,Length - 26.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2011
"Shower,Bathroom Sink,Toilet",Flexible,"6.4 miles from Spokane, WA","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",36.0ft,"Spokane, WA",2007 Four Winds RV Hurricane 34B,"$4,599",$179,"$1,199","Year - 2007,Manufacturer - Four Winds RV,Make - Hurricane,Model - 34B,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 3,Fresh water tank - 65.0 gal,Length - 36.0 ft,Height - 12.3 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2007
"Shower,Bathroom Sink,Toilet",Standard,"0.0 miles from Kansas City, MO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",36ft,"Kansas City, MO","Purple, Gray n White exterior, low mila...",,$265,,"Year - 1998,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 80.0 gal,Length - 36.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,1998
"Shower,Bathroom Sink,Toilet",Standard,"18.1 miles from Kansas City, MO","TV,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",31ft,"Overland Park, KS",Vintage Family Values,"$3,000",$200,"$1,000","Year - 1977,Manufacturer - Airstream,Make - International Sovereign,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 100.0 gal,Length - 31.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,1977
"Shower,Toilet,Bathroom Sink",Standard,"15.4 miles from Kansas City, MO","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",26ft,"Shawnee, KS",2004 Travellite trail cruiser,"$2,550",$100,$630,"Year - 2004,Manufacturer - Travellite,Make - trail cruiser,Class - Travel Trailer,Sleeps - 6,Length - 26.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2004
"Shower,Bathroom Sink,Toilet",Standard,"16.8 miles from Kansas City, MO","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",36ft,"Lee's Summit, MO",The Family Vacation Machine,,$250,"$1,500","Year - 2004,Manufacturer - Pace-Arrow,Make - 36R,Class - Class A Motor Home,Sleeps - 6,Fresh water tank - 80.0 gal,Length - 36.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2004
"Shower,Bathroom Sink,Toilet",Standard,"18.5 miles from Kansas City, MO","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",36.0ft,"Kearney, MO",2000 Tiffin Motorhomes Allegro 36 LA,"$4,950",$195,"$1,260","Year - 2000,Manufacturer - Tiffin Motorhomes,Make - Allegro,Model - 36 LA,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 3,Fresh water tank - 80.0 gal,Length - 36.0 ft,Height - 12.5 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2000
"Shower,Bathroom Sink,Toilet",Standard,"34.5 miles from Kansas City, MO","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31ft,"Richmond, MO",No Available,,$150,,"Year - 1997,Manufacturer - Fleetwood,Make - Jamboree,Class - Class C Motor Home,Sleeps - 4,Fresh water tank - 35.0 gal,Length - 31.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,1997
"Bathroom Sink,Toilet,Shower",Standard,"28.8 miles from Kansas City, MO",AM/FM Radio,"Refrigerator,Kitchen Sink,Slide Out,Range (Stove)",35.0ft,"Lone Jack, MO",1997 Fleetwood Bounder Bounder,"$5,100",$200,"$1,260","Year - 1997,Manufacturer - Fleetwood,Make - Bounder,Model - Bounder,Class - Class A Motor Home,Sleeps - 6,Length - 35.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,1997
